,prediction
0,-0.6675048449266727
1,-0.1728295807983467
2,-1.9429910651791222
3,-1.5113626484397
4,-0.45896527279414323
5,-0.7402512072984856
6,-1.0021381118370114
7,-0.25527545815306774
8,0.360643743261613
9,-0.10493297591798814
10,0.13270514116326654
11,-0.691753632383944
12,-1.273724531358445
13,-0.27467448811888445
14,-0.26497497313597607
15,-0.1146324909008965
16,0.1472544136376292
17,-0.5317116351659561
18,-0.7160024198412148
19,-0.10493297591798814
20,-0.318322305541972
21,-0.9487907794310152
22,-0.05158564351199223
23,0.9135160972873895
24,0.20545150353507938
25,0.32669544082143387
26,-0.07098467347780896
27,0.22000077600944185
28,-0.08068418846071733
29,0.15695392862053756
30,0.1424046561461749
31,-2.6316566289656156
32,0.33639495580434225
33,0.874718037355756
34,0.6273804052915929
35,0.43339010563342567
36,-1.0118376268199194
37,-0.7063029048583063
38,-0.4056179403881473
39,-0.04673588602053794
40,0.2927471383812545
41,0.5449345279368718
42,0.603131617834322
43,0.040559748825637156
44,0.8019716749839433
45,0.9135160972873895
46,0.7146760401377681
47,0.2636485934325294
48,1.010511247116473
49,1.0590088220310148
50,0.5158359829881468
51,0.520685740479601
52,0.2878973808898004
53,0.3994418031932465
54,0.6710282227146804
55,0.6128311328172303
56,0.6952770101719514
57,0.8019716749839433
58,-3.082684075670854
59,-2.9371913509272285
60,-2.3406711794783646
61,-2.5298117216450775
62,-1.559860223354242
63,-2.374619481918544
64,-2.549210751610895
65,-2.757750323743424
66,-1.1088327766490031
67,-2.4376663293074485
68,-2.825646928623783
69,-2.675304446388703
70,-1.4677148310166126
71,-1.8265968853842218
72,-2.4667648742561736
73,-2.728651778794699
74,-1.6374563432175087
75,-0.30377303306760955
76,-0.7305516923155775
77,-2.0060379125680265
78,-0.6481058149608561
79,0.07450805126581654
80,-1.7974983404354965
81,-2.4570653592732645
82,-1.0894337466831865
83,-0.9390912644481071
84,-1.4483158010507957
85,-2.3988682693758148
86,-2.3988682693758148
87,-2.3649199669356356
88,-0.8032980546873899
89,-0.03218661354617549
90,-0.6772043599095814
91,0.16180368611199164
92,-0.06128515849490059
93,-0.26497497313597607
94,-0.5705096950975895
95,-0.1437310358496216
96,0.18605247356926266
97,-0.10008321842653406
98,0.42369059065051734
99,0.4867374380394217
100,0.3994418031932465
101,-1.506512890948246
102,-0.856645387093386
103,-0.15828030832398404
104,-0.6190072700121312
105,-0.425016970353964
106,-0.7257019348241229
107,-0.49776333272577666
108,-1.0748844742088242
109,-0.6287067849950393
110,0.6467794352574097
111,-0.47836430275995995
112,-0.5705096950975895
113,-0.6723546024181273
114,-1.0069878693284653
115,-0.609307755029223
116,-0.5705096950975895
117,-0.2795242456103385
118,-0.856645387093386
119,-0.33287157801633466
120,-0.6723546024181273
121,-0.5802092100804976
122,1.248149364197728
123,-0.7984482971959358
124,-0.19222861076416345
125,-0.0273368560547212
126,0.6467794352574097
127,-0.808147812178844
128,-0.017637341071812834
129,-0.6141575125206771
130,-2.5977083265254364
131,-2.5201122066621693
132,-2.6316566289656156
133,-2.4182672993416316
134,-1.4095177411191624
135,-1.2300767139353577
136,-1.099133261666095
137,-1.0069878693284653
138,-1.0845839891917324
139,-0.33287157801633466
140,-0.7548004797728483
141,-0.7111526623497607
142,-0.42016721286250974
143,-0.3668198804565138
144,-0.5268618776745015
145,0.29759689587270877
146,-0.10008321842653406
147,-0.12433200588380487
148,-0.41046769787960136
149,0.19575198855217102
150,0.1424046561461749
151,0.1424046561461749
152,-0.5802092100804976
153,-0.14858079334107568
154,-0.1146324909008965
155,-1.8993432477560344
156,-0.6384062999779478
157,-0.3765193954394222
158,-0.06613491598635467
159,0.09875683872308735
160,0.4770379230565133
161,0.8407697349155768
162,0.11815586868890408
163,0.5012867105137843
164,0.5012867105137843
165,0.21030126102653346
166,0.4285403481419716
167,-1.9623900951449385
168,-1.7441510080295008
169,-1.9575403376534846
170,-1.753850523012409
171,-1.3949684686447996
172,-1.7441510080295008
173,-0.9439410219395611
174,-0.565659937606135
175,-0.856645387093386
176,-1.4143674986106163
177,-0.6384062999779478
178,-0.3522706079821514
179,-1.0942835041746408
180,-0.49776333272577666
181,-0.8469458721104774
182,-0.7838990247215731
183,-0.16313006581543835
184,-0.10978273340944243
185,0.08420756624872491
186,-1.3901187111533455
187,-1.9332915501962136
188,-0.9293917494651984
189,-0.3862189104223306
190,-0.2067778832385259
191,0.07450805126581654
192,-0.7984482971959358
193,0.09875683872308735
194,0.3703432582445214
195,1.2432996067062736
196,0.27819786590689205
197,0.3121461683470712
198,0.4576388930906967
199,0.2006017460436251
200,0.7825726450181266
201,0.9183658547788436
202,1.005661489625019
203,1.5827826311080662
204,-0.5559604226232269
205,-1.021537141802828
206,-1.0603352017344616
207,-0.3716696379479681
208,-0.34257109299924304
209,-0.44441600031978074
210,-0.10008321842653406
211,0.5352350129539635
212,-0.12918176337525916
213,-0.6238570275035852
214,-0.38136915293087625
215,-0.3862189104223306
216,-0.1437310358496216
217,0.20545150353507938
218,0.11815586868890408
219,-0.6335565424864938
220,-0.3280218205248804
221,-0.8857439320421109
222,-1.1088327766490031
223,-1.8556954303329467
224,-0.7935985397044818
225,0.045409506317091446
226,0.22000077600944185
227,-0.4638150302855975
228,0.17635295858635427
229,-1.6083577982687838
230,-1.6083577982687838
231,-2.1127325773800183
232,-1.884793975281672
233,-1.293123561324262
234,-1.6229070707431463
235,-1.205827926478087
236,-1.1912786540037241
237,-0.9730395668882864
238,-4.193278541213861
239,-3.533711522376093
240,-3.6064578847479054
241,-2.3988682693758148
242,-2.893543533504141
243,-2.3988682693758148
244,-0.6335565424864938
245,-1.293123561324262
246,-0.5074628477086848
247,-2.583159054051074
248,-2.3988682693758148
249,-2.16123015229456
250,-2.272774574598006
251,-0.06128515849490059
252,0.6176808903086846
253,-3.0002381983161333
254,-2.641356143948524
255,-2.1418311223287434
256,-2.2824740895809144
257,-2.054535487482568
258,-2.3503706944612732
259,-2.0302867000252975
260,-1.2979733188157163
261,-0.0855339459521714
262,-2.7819991112006957
263,-2.107882819888564
264,-1.5356114358969708
265,0.30729641085561715
266,-2.442516086798902
267,-1.9769393676193012
268,-2.5928585690339823
269,-2.3406711794783646
270,-2.3940185118843607
271,-1.9769393676193012
272,-0.774199509738665
273,0.1472544136376292
274,-1.8556954303329467
275,-2.1418311223287434
276,-1.5356114358969708
277,-1.0845839891917324
278,0.42369059065051734
279,-0.6141575125206771
280,0.5740330728855969
281,0.1715032010949
282,-0.39106866791378464
283,-0.15343055083252996
284,-0.037036371037629565
285,-2.995388440824679
286,-2.728651778794699
287,-2.1563803948031057
288,-0.19222861076416345
289,-2.7092527488288827
290,-2.384318996901452
291,-2.1418311223287434
292,-1.5986582832858751
293,-1.2543255013926284
294,-0.7499507222813938
295,0.006611446385457975
296,-1.3173723487815332
297,0.3703432582445214
298,-1.346470893730258
299,-1.3319216212558953
300,-0.10008321842653406
301,-0.33287157801633466
302,0.21515101851798776
303,-0.3959184254052389
304,-2.728651778794699
305,-2.7819991112006957
306,0.08420756624872491
307,-0.8032980546873899
308,-0.1388812783581673
309,0.24424956346671264
310,0.1472544136376292
311,-0.2310266706957969
312,-1.9526905801620305
313,-1.4774143459995206
314,-1.4725645885080665
315,-1.588958768302967
316,-0.2989232755761553
317,0.6807277376975889
318,-2.75290056625197
319,-2.75290056625197
320,-2.16123015229456
321,-1.6083577982687838
322,-0.05158564351199223
323,0.16180368611199164
324,-2.3406711794783646
325,-2.073934517448385
326,-1.6083577982687838
327,-0.9439410219395611
328,-1.6568553731833253
329,-1.7150524630807755
330,-1.7441510080295008
331,-1.5695597383371502
332,-1.103983019157549
333,-0.2504257006616136
334,-0.2989232755761553
335,-0.7208521773326689
336,-0.3377213355077887
337,0.22485053350089612
338,0.253949078449621
339,0.6904272526804972
340,0.07450805126581654
341,-0.12918176337525916
342,-0.012787583580358758
343,-0.8711946595677482
344,-0.235876428187251
345,-0.400768182896693
346,-0.6578053299437646
347,0.2006017460436251
348,-0.26497497313597607
349,0.8359199774241226
350,-2.0884837899227477
351,-2.054535487482568
352,-1.6956534331149589
353,-1.593808525794421
354,-0.49776333272577666
355,0.8116711899668517
356,-1.1136825341404573
357,-1.1185322916319118
358,-0.7596502372643024
359,-0.5365613926574101
360,-0.30377303306760955
361,-1.642306100708963
362,0.30729641085561715
363,-0.26497497313597607
364,-0.037036371037629565
365,-0.6820541174010354
366,0.5255354979710551
367,0.7049765251548598
368,0.76317361505231
369,0.39459204570179224
370,0.24909932095816692
371,0.36549350075306714
372,0.9280653697617519
373,-0.5850589675719517
374,-0.5850589675719517
375,-0.565659937606135
376,-0.3765193954394222
377,-1.0942835041746408
378,-1.1573303515635451
379,-0.47351454526850584
380,0.06965829377436225
381,-0.8372463571275693
382,-0.5753594525890436
383,-0.691753632383944
384,-0.9875888393626486
385,-0.774199509738665
386,0.05510902129999981
387,0.360643743261613
388,-1.0263868992942822
389,0.20545150353507938
390,-0.47351454526850584
391,-0.7305516923155775
392,-0.8857439320421109
393,-0.6820541174010354
394,-0.9487907794310152
395,0.792272160001035
396,-1.3707196811875288
397,-0.9245419919737444
398,-0.03218661354617549
399,-0.7548004797728483
400,0.18605247356926266
401,0.7777228875266724
402,0.1715032010949
403,-0.1970783682556175
404,0.09390708123163327
405,0.36549350075306714
406,1.1026566394541024
407,-1.7393012505380463
408,-1.0797342317002783
409,-1.4337665285764332
410,-1.9041930052474887
411,-1.424067013593525
412,-0.05158564351199223
413,-1.3901187111533455
414,-0.1437310358496216
415,-0.7548004797728483
416,-0.7984482971959358
417,-0.16313006581543835
418,-0.7063029048583063
419,0.6370799202745013
420,0.06480853628290818
421,0.040559748825637156
422,-0.44926575781123484
423,0.19575198855217102
424,-0.9293917494651984
425,0.3315451983128879
426,0.09390708123163327
427,-0.3086227905590636
428,1.1026566394541024
429,-1.341621136238804
430,-0.0273368560547212
431,0.2878973808898004
432,-2.0884837899227477
433,-1.0700347167173696
434,0.43339010563342567
435,-0.7451009647899397
436,-0.5511106651317728
437,1.0202107620993814
438,1.0202107620993814
439,0.10845635370599573
440,-1.3076728337986245
441,-0.8954434470250195
442,-0.7790492672301191
443,-0.696603389875398
444,-0.5268618776745015
445,-0.0855339459521714
446,-0.7644999947557565
447,-0.425016970353964
448,-0.3959184254052389
449,-0.7063029048583063
450,0.6079813753257762
451,-0.33287157801633466
452,-0.9584902944139237
453,-1.1670298665464534
454,-1.1670298665464534
455,0.05025926380854552
456,0.23939980597525856
457,-0.9390912644481071
458,-0.9245419919737444
459,-0.609307755029223
460,0.21030126102653346
461,-0.2019281257470718
462,0.22485053350089612
463,0.6467794352574097
464,-1.6083577982687838
465,-2.4473658442903563
466,0.13755489865472081
467,0.4915871955308759
468,0.549784285428326
469,-0.38136915293087625
470,-0.3377213355077887
471,0.38489253071888385
472,0.47218816556505916
473,-1.7683997954867716
474,-2.0254369425338434
475,-1.8993432477560344
476,0.18120271607780836
477,-0.5899087250634063
478,-0.5899087250634063
479,1.335444999043903
480,0.3218456833299796
481,0.38974228821033813
482,-1.3076728337986245
483,-1.176729381529362
484,0.2830476233983461
485,-0.6772043599095814
486,-0.4929135752343226
487,-0.07098467347780896
488,0.11815586868890408
489,0.4576388930906967
490,0.6564789502403179
491,0.7292253126121306
492,0.9280653697617519
493,1.3014966966037238
494,0.8989668248130269
495,0.8795677948472103
496,0.7146760401377681
497,0.9280653697617519
498,0.7825726450181266
499,0.47218816556505916
500,1.388792331449899
501,-1.6326065857260545
502,1.1366049418942819
503,1.3984918464328073
504,-0.5899087250634063
505,-0.1388812783581673
506,0.11815586868890408
507,0.23939980597525856
508,1.4324401488729865
509,1.8931671105611336
510,0.7146760401377681
511,0.5934321028514137
512,-0.3862189104223306
513,0.16665344360344592
514,0.16665344360344592
515,0.4915871955308759
516,0.5109862254966926
517,0.6661784652232263
518,0.7583238575608557
519,0.13270514116326654
520,0.1424046561461749
521,0.27819786590689205
522,0.7243755551206765
523,-0.9972883543455573
524,0.8165209474583058
525,-1.7150524630807755
526,-2.049685729991114
527,0.5982818603428678
528,0.874718037355756
529,0.6564789502403179
530,-0.9972883543455573
531,0.3994418031932465
532,0.8116711899668517
533,1.6943270534115122
534,-0.5365613926574101
535,0.18120271607780836
536,-2.0884837899227477
537,-1.4774143459995206
538,0.2878973808898004
539,0.3218456833299796
540,-2.1175823348714724
541,-0.7354014498070316
542,0.5691833153941427
543,-0.19222861076416345
544,-0.6529555724523105
545,-0.22132715571288855
546,-0.5462609076403183
547,-0.8420961146190233
548,-0.934241506956653
549,-0.934241506956653
550,-0.32317206303342627
551,-1.2785742888498997
552,-0.560810180114681
553,-0.3474208504906971
554,0.47218816556505916
555,0.21030126102653346
556,-0.7063029048583063
557,0.4867374380394217
558,0.5788828303770511
559,0.5691833153941427
560,0.9232156122702978
561,0.9717131871848397
562,-0.03218661354617549
563,-0.07098467347780896
564,-0.5996082400463144
565,-0.2989232755761553
566,0.6661784652232263
567,-0.5705096950975895
568,-0.7499507222813938
569,-1.1282318066148198
570,-2.4376663293074485
571,-0.7111526623497607
572,-2.6316566289656156
573,-0.5220121201830474
574,-0.5171623626915934
575,0.7292253126121306
576,-0.6723546024181273
577,-0.5802092100804976
578,-0.22132715571288855
579,0.22485053350089612
580,1.5876323885995203
581,-2.107882819888564
582,-2.5249619641536234
583,-0.12918176337525916
584,-0.400768182896693
585,-0.8857439320421109
586,-1.8944934902645802
587,-0.7644999947557565
588,-1.0894337466831865
589,0.05510902129999981
590,-0.3086227905590636
591,-0.16313006581543835
592,-1.7683997954867716
593,-0.27467448811888445
594,-0.5996082400463144
595,0.11815586868890408
596,-0.2795242456103385
597,-0.1437310358496216
598,-0.7693497522472105
599,-0.5123126052001393
600,-0.07583443096926304
601,-0.13403152086671324
602,0.09390708123163327
603,-0.235876428187251
604,-0.890593689533565
605,0.006611446385457975
