,prediction
0,-0.6666259819957838
1,-0.19968061362054143
2,-1.3781010689226199
3,-1.4412379020462123
4,-0.36235895606080953
5,-0.7760919097395034
6,-0.8644267850996774
7,-0.21610364168299287
8,0.16580710408809332
9,-0.25396455544207197
10,0.040414303461806356
11,-0.7300659272178721
12,-0.9407922789994944
13,-0.2940103386267524
14,-0.24163077911704783
15,-0.1423057091728141
16,0.007749623846733702
17,-0.41383060686825224
18,-0.5483158739750413
19,-0.2296654233342802
20,-0.3326859232373697
21,-0.8121685642490892
22,-0.04940562068648748
23,0.7597064646941332
24,0.020809963938124027
25,0.13035259117694115
26,0.005146841724798196
27,0.17129706046577522
28,0.04364990631631038
29,0.16784387706637569
30,0.3742421743660833
31,-2.3939780656646583
32,0.27100014379242465
33,0.8437869723871851
34,0.681845928853573
35,0.5093811641550336
36,-0.8102124165277019
37,-0.8102124165277019
38,-0.8102124165277019
39,-0.0917837145847948
40,0.2773122168337454
41,0.5533230928478641
42,0.5668275835814035
43,0.05475097279770034
44,0.7785498090676964
45,0.8954630644690962
46,0.7924035075997564
47,0.23942932761102764
48,0.9802989313636464
49,1.0131468819250682
50,0.4747316833978615
51,0.5383845136686364
52,0.3303067104378686
53,0.40015647937045784
54,0.5474770985514018
55,0.5918976092701282
56,0.670057323998124
57,0.7218464823663449
58,-2.2918118145493893
59,-2.7677510541330026
60,-2.295872649739048
61,-2.456884993129596
62,-1.5742920407643526
63,-2.297810320006845
64,-2.394938416429315
65,-2.024856250379538
66,-1.0405362088583479
67,-2.3328812565076915
68,-2.5367620066696146
69,-2.1527734350297485
70,-1.334081018403765
71,-1.6519285042320564
72,-2.297810320006845
73,-2.2585383577586136
74,-1.5640819751393025
75,-0.2162809406437394
76,-0.3758949418014885
77,-1.8327443318919256
78,-0.5911809293979144
79,0.212856002268072
80,-1.6590565031890863
81,-1.9000995699627286
82,-1.0454512296879168
83,-0.8857908103248392
84,-0.8794207765471354
85,-2.257316446203099
86,-2.289547205133232
87,-2.3505288799106756
88,-0.7227740831823085
89,-0.20498271519207875
90,-0.37556459943329157
91,-0.13712929994477324
92,-0.13712929994477324
93,-0.13712929994477324
94,-0.13712929994477324
95,-0.10410415994044574
96,0.19112151208792225
97,-0.03814709874930825
98,0.34829481933791606
99,0.5094155008169691
100,0.4161306049125028
101,-1.183337176111463
102,-0.8107645026222446
103,-0.17182282310480612
104,-0.5251356812299742
105,-0.31162927259286943
106,-0.5690790572326807
107,-0.3707877777478569
108,-0.5847861196777723
109,-0.5130859863566478
110,0.7334281121384819
111,-0.47465499605361444
112,-0.2993287086719164
113,-0.3382707220986167
114,-0.690599920543197
115,-0.3397114410721566
116,-0.36986214817065927
117,-0.16471192030971848
118,-0.586703338471406
119,-0.012248800571718652
120,-0.4167643312632798
121,-0.43669024010985147
122,1.1133710909091623
123,-0.32761897987528754
124,-0.16570446573136136
125,0.2563616433579693
126,0.6355217462367174
127,-0.7890251805013107
128,-0.030689692955876494
129,-0.49366257681019643
130,-1.9178001107910259
131,-1.9178001107910259
132,-1.9178001107910259
133,-1.9178001107910259
134,-1.9178001107910259
135,-1.0069170460352257
136,-1.9178001107910259
137,-1.0069170460352257
138,-0.9549686233466104
139,-0.49366257681019643
140,-1.9178001107910259
141,-1.0069170460352257
142,-0.28002525333607314
143,-0.3241322313936244
144,-0.5343223378367663
145,0.2872760057112088
146,0.037644684630334664
147,-0.09971853939641419
148,-0.200892342579706
149,0.3290393324059224
150,0.19806225388842882
151,0.33808053069810406
152,-0.5510560579990894
153,-0.00629190919394107
154,-0.0730912998560283
155,-1.841706437459375
156,-0.8746380347476035
157,-0.33185592323699414
158,-0.08469849944680655
159,-0.011071792424104861
160,0.6338674295455426
161,0.8808773240917384
162,0.39592288735716624
163,0.6643238118700536
164,0.5500495065411461
165,0.2948603823194229
166,0.5195380276878357
167,-1.9659099108383338
168,-1.7199737355508706
169,-1.9949706482468157
170,-1.8832646124659806
171,-1.6883889794740554
172,-1.5988983083929873
173,-0.9245543058111074
174,-0.601094425496337
175,-0.8260053391482688
176,-1.3056962734553772
177,-0.6496346252325804
178,-0.49798280319663907
179,-0.5392653219025547
180,-0.2031821322145822
181,-0.82946983729531
182,-0.40536439374038463
183,-0.13162037678575608
184,-0.07292722868551832
185,0.13133865252737498
186,-1.6016474041621285
187,-1.868848503091978
188,-0.7463756995503851
189,-0.4383909028373115
190,-0.1421218172722703
191,0.08768079910129743
192,-1.121762779507812
193,0.206668552703477
194,0.3510874003187167
195,1.170794784990784
196,0.5063510129411462
197,0.5371900714427064
198,0.5979635950074885
199,0.6189956292536296
200,0.8932863569075172
201,0.8922036864362699
202,0.9925418457770677
203,1.3352921586118103
204,-0.4713151856588092
205,-0.7413514013075291
206,-0.613404474003939
207,-0.2111829217568893
208,-0.07184901014010396
209,-0.39180478674435987
210,-0.04749448944455507
211,0.649209050094447
212,-0.058924304220118406
213,-0.5078922927873264
214,-0.11180335518874983
215,-0.5033725382441934
216,-0.19411709559619314
217,0.31529993154390357
218,0.2630440076976
219,-0.11445251943148681
220,-0.15178546951938857
221,-0.5227769989280354
222,-0.7117618499867496
223,-1.050932308149689
224,-0.7957258340468382
225,0.03784833655624563
226,0.1725337745618344
227,-0.4756656779370842
228,0.18516133063020934
229,-1.6381956470694876
230,-1.6133409714521754
231,-1.9403315604703912
232,-1.774639595774833
233,-1.3545171339620945
234,-1.638272655914035
235,-0.7777767268586465
236,-1.349833518553428
237,-1.0855501518169675
238,-3.9561661302668583
239,-3.2425508375107164
240,-3.481818169999313
241,-2.5172752879732854
242,-2.815824275267067
243,-2.394411607462241
244,-0.5116666023467811
245,-1.705926015145227
246,-0.4817913384248137
247,-2.5548088115277814
248,-2.4457603093395335
249,-2.162499424763046
250,-2.2506949169562604
251,-0.11118422176004064
252,0.5557131139616279
253,-2.871193918658299
254,-2.4768290682692053
255,-2.2456509797214954
256,-2.3112221637734263
257,-2.092376856971542
258,-2.344062220849287
259,-2.1351958584170823
260,-1.4870759722520497
261,-0.1611857108930325
262,-2.649674614708269
263,-2.117156086654447
264,-1.5270694689887456
265,0.27140757394001885
266,-2.3287504376756396
267,-2.0616443605242143
268,-2.4972795105036725
269,-2.314276942662101
270,-2.3264723777602154
271,-2.1114727770941277
272,-0.9960664427900859
273,0.18629638227122416
274,-1.835349182107045
275,-1.9688685944345663
276,-1.5176881719803046
277,-1.1213100091795145
278,0.42449013758381837
279,-0.6603921830119749
280,0.5591674295123732
281,0.10090939221904857
282,-0.2693198632948185
283,-0.12831908434491737
284,-0.025504935939785194
285,-2.975776286750316
286,-2.6651976275540115
287,-2.227848012523849
288,-0.1300441582401205
289,-2.598646072602918
290,-2.236429809959893
291,-2.1569866144895578
292,-1.6268617069788642
293,-1.6234725600444166
294,-0.5505940624415012
295,0.02393533088469225
296,-1.257089294831821
297,0.27564132382302087
298,-1.4250289610975022
299,-1.341087852358377
300,-0.13302048377639233
301,-0.26054758026667574
302,0.1804220187878746
303,-0.34790857317279206
304,-2.68921434653756
305,-2.7250997103195056
306,0.13241898652690384
307,-1.0545951380134198
308,-0.1629519887825478
309,0.191830504955568
310,0.10451450491679766
311,-0.308718743768804
312,-1.8559881839231758
313,-1.482286884090115
314,-1.4867491819522858
315,-1.6052319780106248
316,-0.34997104621222963
317,0.6533688538052604
318,-2.2778185118327756
319,-2.647877741668953
320,-2.250500737212952
321,-1.7981424488523405
322,-0.038031968470310984
323,0.14886799994362485
324,-2.231144332068855
325,-2.055525330564316
326,-1.6209273845796541
327,-0.7967996638143054
328,-1.6625114502186675
329,-1.6811118331085133
330,-1.7600027056114516
331,-1.600690066453684
332,-1.141156599773209
333,-0.5342813435836388
334,-0.5184744178514741
335,-0.6038259661537504
336,-0.3228848190960678
337,0.20948712693202276
338,0.2332139024061735
339,0.5634747151062945
340,0.008503041250777055
341,-0.10950756650489712
342,-0.06270551227584632
343,-0.7937772324292414
344,-0.24261280764815957
345,-0.3309680482009345
346,-0.5523882257600132
347,-0.0224828699103205
348,-0.26502564931288325
349,0.716531672283152
350,-2.0243760580825905
351,-2.1154274133298565
352,-1.7571184260096104
353,-1.6160444744490936
354,-0.7643579120167395
355,0.5982889644798165
356,-1.0197099577792061
357,-1.1294234071859781
358,-0.7965585967671259
359,-0.550020038027147
360,-0.27275068783272616
361,-1.5151780435911908
362,0.015728848386652793
363,-0.2698778695718132
364,-0.10564054795824523
365,-0.3392827300876565
366,0.4159456605472241
367,0.6049061838836037
368,0.7018787583441748
369,0.3823301158818024
370,0.008373114479440395
371,0.360615042548337
372,0.8718812607496302
373,-0.5685639193478006
374,-0.44955570132063905
375,-0.5549125150621379
376,-0.40442742911800034
377,-0.9522831731558253
378,-0.8546265808157508
379,-0.45251978406090276
380,-0.2868942667263098
381,-0.7874336643807843
382,-0.5654685995176127
383,-0.7059273801790994
384,-0.9582381922740031
385,-0.6746342726045851
386,-0.16919898792940033
387,0.30765796406548157
388,-0.9824686510579426
389,0.21266002393770544
390,-0.390911192878057
391,-0.8984471077015741
392,-0.8638466612763306
393,-0.514175451991266
394,-0.9580678350699308
395,0.6885959956183562
396,-1.06927727363573
397,-0.9526980547537411
398,-0.15172214797870323
399,-0.6865139051348165
400,0.14041919195128608
401,0.7062556960541541
402,0.07112392458813677
403,-0.2567067049440073
404,-0.011002740212947356
405,0.22710799141916074
406,1.014499556961346
407,-1.6195032419256727
408,-1.1257880308648092
409,-1.218566591248368
410,-1.750908368374845
411,-1.3448288435155469
412,-0.19605120477442164
413,-0.9972463452157305
414,-0.3236154085400398
415,-0.6660819336564168
416,-0.6970312483634599
417,-0.16128109577182076
418,-0.6314314583200714
419,0.5396490500457959
420,0.06738744850469142
421,-0.007887291994730778
422,-0.21930119793738348
423,0.04299883584526465
424,-0.6340208215166637
425,0.11451054657601453
426,-0.09972395432746742
427,-0.33392204306673423
428,0.953725512426516
429,-0.976900002268039
430,-0.19753298565952693
431,0.20288979911168947
432,-1.7356208813495402
433,-1.128882498198564
434,0.3419902214273671
435,-0.5361018023576217
436,-0.4191094542315119
437,0.8447824356306357
438,0.8951095626144638
439,0.0787975291564504
440,-1.2213945034702682
441,-0.9991253262912225
442,-0.6451620026913558
443,-0.630529422371022
444,-0.5367977236132856
